"id","name","slug","created_at","updated_at","deleted_at","cityId","latitude","longitude"
924,"Şenpazar","senpazar","2018-05-28 11:47:02","2018-05-28 11:47:02",,76,,
925,"Taşköprü","taskopru","2018-05-28 11:47:02","2018-05-28 11:47:02",,76,,
926,"Tosya","tosya","2018-05-28 11:47:02","2018-05-28 11:47:02",,76,,
927,"Akkışla","akkisla","2018-05-28 11:47:02","2018-05-28 11:47:02",,77,,
928,"Bünyan","bunyan","2018-05-28 11:47:02","2018-05-28 11:47:02",,77,,
929,"Develi","develi","2018-05-28 11:47:02","2018-05-28 11:47:02",,77,,
930,"Felahiye","felahiye","2018-05-28 11:47:02","2018-05-28 11:47:02",,77,,
931,"Hacılar","hacilar","2018-05-28 11:47:02","2018-05-28 11:47:02",,77,,
932,"İncesu","incesu","2018-05-28 11:47:02","2018-05-28 11:47:02",,77,,
933,"Kocasinan","kocasinan","2018-05-28 11:47:02","2018-05-28 11:47:02",,77,,
934,"Melikgazi","melikgazi","2018-05-28 11:47:02","2018-05-28 11:47:02",,77,,
935,"Özvatan","ozvatan","2018-05-28 11:47:02","2018-05-28 11:47:02",,77,,
936,"Pınarbaşı","pinarbasi","2018-05-28 11:47:02","2018-05-28 11:47:02",,77,,
937,"Sarıoğlan","sarioglan","2018-05-28 11:47:02","2018-05-28 11:47:02",,77,,
938,"Sarız","sariz","2018-05-28 11:47:02","2018-05-28 11:47:02",,77,,
939,"Talas","talas","2018-05-28 11:47:02","2018-05-28 11:47:02",,77,,
940,"Tomarza","tomarza","2018-05-28 11:47:02","2018-05-28 11:47:02",,77,,
941,"Yahyalı","yahyali","2018-05-28 11:47:02","2018-05-28 11:47:02",,77,,
942,"Yeşilhisar","yesilhisar","2018-05-28 11:47:02","2018-05-28 11:47:02",,77,,
943,"Elbeyli","elbeyli","2018-05-28 11:47:02","2018-05-28 11:47:02",,78,,
944,"Merkez","merkez","2018-05-28 11:47:02","2018-05-28 11:47:02",,78,,
945,"Musabeyli","musabeyli","2018-05-28 11:47:02","2018-05-28 11:47:02",,78,,
946,"Polateli","polateli","2018-05-28 11:47:02","2018-05-28 11:47:02",,78,,
947,"Bahşili","bahsili","2018-05-28 11:47:02","2018-05-28 11:47:02",,79,,
948,"Balışeyh","baliseyh","2018-05-28 11:47:02","2018-05-28 11:47:02",,79,,
949,"Çelebi","celebi","2018-05-28 11:47:02","2018-05-28 11:47:02",,79,,
950,"Delice","delice","2018-05-28 11:47:02","2018-05-28 11:47:02",,79,,
951,"Karakeçili","karakecili","2018-05-28 11:47:02","2018-05-28 11:47:02",,79,,
952,"Keskin","keskin","2018-05-28 11:47:02","2018-05-28 11:47:02",,79,,
953,"Merkez","merkez","2018-05-28 11:47:02","2018-05-28 11:47:02",,79,,
954,"Sulakyurt","sulakyurt","2018-05-28 11:47:02","2018-05-28 11:47:02",,79,,
955,"Yahşihan","yahsihan","2018-05-28 11:47:02","2018-05-28 11:47:02",,79,,
956,"Babaeski","babaeski","2018-05-28 11:47:02","2018-05-28 11:47:02",,80,,
957,"Demirköy","demirkoy","2018-05-28 11:47:02","2018-05-28 11:47:02",,80,,
958,"Kofçaz","kofcaz","2018-05-28 11:47:02","2018-05-28 11:47:02",,80,,
959,"Lüleburgaz","luleburgaz","2018-05-28 11:47:02","2018-05-28 11:47:02",,80,,
960,"Merkez","merkez","2018-05-28 11:47:02","2018-05-28 11:47:02",,80,,
961,"Pehlivanköy","pehlivankoy","2018-05-28 11:47:02","2018-05-28 11:47:02",,80,,
962,"Pınarhisar","pinarhisar","2018-05-28 11:47:02","2018-05-28 11:47:02",,80,,
963,"Vize","vize","2018-05-28 11:47:02","2018-05-28 11:47:02",,80,,
964,"Akçakent","akcakent","2018-05-28 11:47:03","2018-05-28 11:47:03",,81,,
965,"Akpınar","akpinar","2018-05-28 11:47:03","2018-05-28 11:47:03",,81,,
966,"Boztepe","boztepe","2018-05-28 11:47:03","2018-05-28 11:47:03",,81,,
967,"Çiçekdağı","cicekdagi","2018-05-28 11:47:03","2018-05-28 11:47:03",,81,,
968,"Kaman","kaman","2018-05-28 11:47:03","2018-05-28 11:47:03",,81,,
969,"Merkez","merkez","2018-05-28 11:47:03","2018-05-28 11:47:03",,81,,
970,"Mucur","mucur","2018-05-28 11:47:03","2018-05-28 11:47:03",,81,,
971,"Akdoğan","akdogan","2019-05-03 10:57:15","2019-05-03 10:57:18",,50573,,
972,"Beyarmudu","beyarmudu","2019-05-03 10:57:15","2019-05-03 10:57:18",,50573,,
973,"Gazimağusa","gazimagusa","2019-05-03 10:57:15","2019-05-03 10:57:18",,50573,,
974,"Geçitkale","gecitkale","2019-05-03 10:57:15","2019-05-03 10:57:18",,50573,,
975,"İnönü","inonu","2019-05-03 10:57:15","2019-05-03 10:57:18",,50573,,
976,"Paşaköy","pasakoy","2019-05-03 10:57:15","2019-05-03 10:57:18",,50573,,
977,"Serdarlı","serdarli","2019-05-03 10:57:15","2019-05-03 10:57:18",,50573,,
978,"Tatlısu","tatlisu","2019-05-03 10:57:15","2019-05-03 10:57:18",,50573,,
979,"Vadili","vadili","2019-05-03 10:57:15","2019-05-03 10:57:18",,50573,,
980,"Yeniboğaziçi","yenibogazici","2019-05-03 10:57:15","2019-05-03 10:57:18",,50573,,
981,"Alsancak","alsancak","2019-05-03 10:57:15","2019-05-03 10:57:18",,50574,,
982,"Çatalköy","catalkoy","2019-05-03 10:57:15","2019-05-03 10:57:18",,50574,,
983,"Dikmen","dikmen","2019-05-03 10:57:15","2019-05-03 10:57:18",,50574,,
984,"Esentepe","esentepe","2019-05-03 10:57:15","2019-05-03 10:57:18",,50574,,
985,"Girne","girne","2019-05-03 10:57:15","2019-05-03 10:57:18",,50574,,
986,"Lapta","lapta","2019-05-03 10:57:15","2019-05-03 10:57:18",,50574,,
987,"Gemikonağı","gemikonagi","2019-05-03 10:57:15","2019-05-03 10:57:18",,50575,,
988,"Güzelyurt","guzelyurt","2019-05-03 10:57:15","2019-05-03 10:57:18",,50575,,
989,"Lefke","lefke","2019-05-03 10:57:15","2019-05-03 10:57:18",,50575,,
990,"Büyükkonuk","buyukkonuk","2019-05-03 10:57:15","2019-05-03 10:57:18",,50576,,
991,"Dipkarpaz","dipkarpaz","2019-05-03 10:57:15","2019-05-03 10:57:18",,50576,,
992,"İskele","iskele","2019-05-03 10:57:15","2019-05-03 10:57:18",,50576,,
993,"Mehmetçik","mehmetcik","2019-05-03 10:57:15","2019-05-03 10:57:18",,50576,,
994,"Yenierenköy","yenierenkoy","2019-05-03 10:57:15","2019-05-03 10:57:18",,50576,,
995,"Akıncılar","akincilar","2019-05-03 10:57:15","2019-05-03 10:57:18",,50577,,
996,"Alayköy","alaykoy","2019-05-03 10:57:15","2019-05-03 10:57:18",,50577,,
997,"Değirmenlik","degirmenlik","2019-05-03 10:57:15","2019-05-03 10:57:18",,50577,,
998,"Gönyeli","gonyeli","2019-05-03 10:57:15","2019-05-03 10:57:18",,50577,,
999,"Lefkoşa","lefkosa","2019-05-03 10:57:15","2019-05-03 10:57:18",,50577,,
