"id","name","slug","created_at","updated_at","deleted_at","districtId","latitude","longitude"
30746,"Avşar","avsar","2018-05-28 11:47:46","2018-05-28 11:47:46",,620,,
30754,"Bulgurluk","bulgurluk","2018-05-28 11:47:47","2018-05-28 11:47:47",,620,,
30766,"Doğançal","dogancal","2018-05-28 11:47:47","2018-05-28 11:47:47",,620,,
30776,"Eskikapımahmut","eskikapimahmut","2018-05-28 11:47:47","2018-05-28 11:47:47",,620,,
30786,"Güven","guven","2018-05-28 11:47:47","2018-05-28 11:47:47",,620,,
30798,"Kerimoğlu","kerimoglu","2018-05-28 11:47:47","2018-05-28 11:47:47",,620,,
30806,"Koyunkaya","koyunkaya","2018-05-28 11:47:47","2018-05-28 11:47:47",,620,,
30817,"Ortakdaracık","ortakdaracik","2018-05-28 11:47:47","2018-05-28 11:47:47",,620,,
30827,"Uyanık","uyanik","2018-05-28 11:47:47","2018-05-28 11:47:47",,620,,
30835,"Yazıkavak","yazikavak","2018-05-28 11:47:47","2018-05-28 11:47:47",,620,,
30845,"Akdere","akdere","2018-05-28 11:47:47","2018-05-28 11:47:47",,621,,
30851,"Aktepe","aktepe","2018-05-28 11:47:47","2018-05-28 11:47:47",,621,,
30861,"Çağlıcaören","caglicaoren","2018-05-28 11:47:47","2018-05-28 11:47:47",,621,,
30872,"Çipil","cipil","2018-05-28 11:47:47","2018-05-28 11:47:47",,621,,
30882,"Elkondu","elkondu","2018-05-28 11:47:47","2018-05-28 11:47:47",,621,,
30893,"Irmaç","irmac","2018-05-28 11:47:47","2018-05-28 11:47:47",,621,,
30903,"Kızıldikme","kizildikme","2018-05-28 11:47:47","2018-05-28 11:47:47",,621,,
30910,"Kocakurt","kocakurt","2018-05-28 11:47:47","2018-05-28 11:47:47",,621,,
30921,"Mühürkulak","muhurkulak","2018-05-28 11:47:47","2018-05-28 11:47:47",,621,,
30933,"Seçenyurdu","secenyurdu","2018-05-28 11:47:47","2018-05-28 11:47:47",,621,,
30944,"Taşlık","taslik","2018-05-28 11:47:47","2018-05-28 11:47:47",,621,,
30955,"Akseki","akseki","2018-05-28 11:47:47","2018-05-28 11:47:47",,622,,
30968,"Çaylı","cayli","2018-05-28 11:47:47","2018-05-28 11:47:47",,622,,
30978,"İkizyaka","ikizyaka","2018-05-28 11:47:47","2018-05-28 11:47:47",,622,,
30988,"Ortaseki","ortaseki","2018-05-28 11:47:47","2018-05-28 11:47:47",,622,,
30999,"Taşpınar","taspinar","2018-05-28 11:47:47","2018-05-28 11:47:47",,622,,
31007,"Yolüstü","yolustu","2018-05-28 11:47:47","2018-05-28 11:47:47",,622,,
31018,"Alahacı","alahaci","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31029,"Aylı","ayli","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31037,"Beypınarı","beypinari","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31045,"Bostancık","bostancik","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31053,"Çelebiler","celebiler","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31063,"Çukurbelen","cukurbelen","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31067,"Durdulu","durdulu","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31074,"Doğanca","doganca","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31079,"Eskiboğazkesen","eskibogazkesen","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31083,"Eskikale","eskikale","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31088,"Fatih","fatih","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31093,"Gülyurt","gulyurt","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31100,"Hanlı","hanli","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31103,"Hasbey","hasbey","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31109,"İmaret","imaret","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31110,"Hayranlı","hayranli","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31119,"İşhanı","ishani","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31123,"Kadı Burhanettin","kadi-burhanettin","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31130,"Kaleardı","kaleardi","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31134,"Karşıyaka","karsiyaka","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31135,"Kervansaray","kervansaray","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31140,"Karayün","karayun","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31144,"Kızılkavraz","kizilkavraz","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31145,"Koyuncu","koyuncu","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31152,"Kızkapan","kizkapan","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31154,"Köklüce","kokluce","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31155,"Kulyusuf","kulyusuf","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31162,"Mermer","mermer","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31163,"Mısmılırmak","mismilirmak","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31164,"Mevlana","mevlana","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31172,"Saklı","sakli","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31173,"Örtülüpınar","ortulupinar","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31174,"Örencik","orencik","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31182,"Seyrantepe","seyrantepe","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31183,"Savcun","savcun","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31184,"Pulur","pulur","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31190,"Tuzlugöl","tuzlugol","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31193,"Sorkuncuk","sorkuncuk","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31194,"Şaban","saban","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31198,"Üçlerbey","uclerbey","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31200,"Sularbaşı","sularbasi","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31204,"Yahyabey","yahyabey","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31206,"Yassıcabel","yassicabel","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31207,"Yaramış","yaramis","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31215,"Yeniapardı","yeniapardi","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
30524,"Kartalkaya","kartalkaya","2018-05-28 11:47:46","2018-05-28 11:47:46",,616,,
30534,"Muhsin Yazıcıoğlu","muhsin-yazicioglu","2018-05-28 11:47:46","2018-05-28 11:47:46",,616,,
30543,"Seydinali","seydinali","2018-05-28 11:47:46","2018-05-28 11:47:46",,616,,
30552,"Yukarı","yukari","2018-05-28 11:47:46","2018-05-28 11:47:46",,616,,
30562,"Dikköy","dikkoy","2018-05-28 11:47:46","2018-05-28 11:47:46",,617,,
30572,"Güzören","guzoren","2018-05-28 11:47:46","2018-05-28 11:47:46",,617,,
30583,"Yaylaçayı","yaylacayi","2018-05-28 11:47:46","2018-05-28 11:47:46",,617,,
30593,"Bozhüyük","bozhuyuk","2018-05-28 11:47:46","2018-05-28 11:47:46",,618,,
30601,"Deveçayırı","devecayiri","2018-05-28 11:47:46","2018-05-28 11:47:46",,618,,
30613,"Karakuyu","karakuyu","2018-05-28 11:47:46","2018-05-28 11:47:46",,618,,
30622,"Karapınar","karapinar","2018-05-28 11:47:46","2018-05-28 11:47:46",,618,,
30632,"Kayalar","kayalar","2018-05-28 11:47:46","2018-05-28 11:47:46",,618,,
30641,"Reşadiye","resadiye","2018-05-28 11:47:46","2018-05-28 11:47:46",,618,,
30652,"Acıpınar","acipinar","2018-05-28 11:47:46","2018-05-28 11:47:46",,619,,
30661,"Alibeyli","alibeyli","2018-05-28 11:47:46","2018-05-28 11:47:46",,619,,
30669,"Aktaş","aktas","2018-05-28 11:47:46","2018-05-28 11:47:46",,619,,
30678,"Çömlekli","comlekli","2018-05-28 11:47:46","2018-05-28 11:47:46",,619,,
30689,"Emre","emre","2018-05-28 11:47:46","2018-05-28 11:47:46",,619,,
30701,"Kabalı","kabali","2018-05-28 11:47:46","2018-05-28 11:47:46",,619,,
30710,"Küpecik","kupecik","2018-05-28 11:47:46","2018-05-28 11:47:46",,619,,
30721,"Sofular","sofular","2018-05-28 11:47:46","2018-05-28 11:47:46",,619,,
30732,"Yalıncak","yalincak","2018-05-28 11:47:46","2018-05-28 11:47:46",,619,,
30742,"Bahadun","bahadun","2018-05-28 11:47:46","2018-05-28 11:47:46",,620,,
30757,"Borular","borular","2018-05-28 11:47:47","2018-05-28 11:47:47",,620,,
30763,"Çukuryurt","cukuryurt","2018-05-28 11:47:47","2018-05-28 11:47:47",,620,,
30774,"Gelenli","gelenli","2018-05-28 11:47:47","2018-05-28 11:47:47",,620,,
30783,"Kapıkaya","kapikaya","2018-05-28 11:47:47","2018-05-28 11:47:47",,620,,
30795,"Karlık","karlik","2018-05-28 11:47:47","2018-05-28 11:47:47",,620,,
30809,"Söğütlü","sogutlu","2018-05-28 11:47:47","2018-05-28 11:47:47",,620,,
30814,"Ortaköy","ortakoy","2018-05-28 11:47:47","2018-05-28 11:47:47",,620,,
30823,"Tuzözü","tuzozu","2018-05-28 11:47:47","2018-05-28 11:47:47",,620,,
30833,"Yenikent","yenikent","2018-05-28 11:47:47","2018-05-28 11:47:47",,620,,
30844,"Akgedik","akgedik","2018-05-28 11:47:47","2018-05-28 11:47:47",,621,,
30850,"Avşarören","avsaroren","2018-05-28 11:47:47","2018-05-28 11:47:47",,621,,
30863,"Aşağıhüyük","asagihuyuk","2018-05-28 11:47:47","2018-05-28 11:47:47",,621,,
30874,"Eğricek","egricek","2018-05-28 11:47:47","2018-05-28 11:47:47",,621,,
30881,"Gençali","gencali","2018-05-28 11:47:47","2018-05-28 11:47:47",,621,,
30889,"Hürriyet","hurriyet","2018-05-28 11:47:47","2018-05-28 11:47:47",,621,,
30900,"Kabakçevliği","kabakcevligi","2018-05-28 11:47:47","2018-05-28 11:47:47",,621,,
30911,"Kuruayşe","kuruayse","2018-05-28 11:47:47","2018-05-28 11:47:47",,621,,
30923,"Oğlaklı","oglakli","2018-05-28 11:47:47","2018-05-28 11:47:47",,621,,
30931,"Sarıkadı","sarikadi","2018-05-28 11:47:47","2018-05-28 11:47:47",,621,,
30941,"Tahtalı","tahtali","2018-05-28 11:47:47","2018-05-28 11:47:47",,621,,
30950,"Yeşildere","yesildere","2018-05-28 11:47:47","2018-05-28 11:47:47",,621,,
30959,"Zafer","zafer","2018-05-28 11:47:47","2018-05-28 11:47:47",,621,,
30971,"Değirmentaş","degirmentas","2018-05-28 11:47:47","2018-05-28 11:47:47",,622,,
30981,"Kılıçpınarı","kilicpinari","2018-05-28 11:47:47","2018-05-28 11:47:47",,622,,
30992,"Orta","orta","2018-05-28 11:47:47","2018-05-28 11:47:47",,622,,
31002,"Yalnıztepe","yalniztepe","2018-05-28 11:47:47","2018-05-28 11:47:47",,622,,
31012,"Akdeğirmen","akdegirmen","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31022,"Akören","akoren","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31031,"Bahtiyarbostan","bahtiyarbostan","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31040,"Çallı","calli","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31050,"Çongar","congar","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31061,"Danişmentgazi","danismentgazi","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31073,"Ebuhan","ebuhan","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31085,"Eskiköy","eskikoy","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31094,"Hacıali","haciali","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31104,"Güney","guney","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31114,"Haydarlı","haydarli","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31124,"Kabasakal","kabasakal","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31126,"Karacaören","karacaoren","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31131,"Kardeşler","kardesler","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31141,"Keçili","kecili","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31142,"Kılavuz","kilavuz","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31148,"Kızılalan","kizilalan","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31151,"Kuşlu","kuslu","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31157,"Mehmetpaşa","mehmetpasa","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31160,"Kuzören","kuzoren","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31166,"Ozmuş","ozmus","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31169,"Olukman","olukman","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31176,"Selçuklu","selcuklu","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31178,"Orhangazi","orhangazi","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31186,"Sivritepe","sivritepe","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31188,"Şahbey","sahbey","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31197,"Yağmurluseki","yagmurluseki","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31201,"Tatlıcak","tatlicak","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31212,"Yazıbaşı","yazibasi","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31213,"Yeniboğazkesen","yenibogazkesen","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31216,"Yenişehir","yenisehir","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31218,"Yenidoğan","yenidogan","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31221,"Yukarıyıldızlı","yukariyildizli","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31222,"Yunusemre","yunusemre","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31225,"Akıncı","akinci","2018-05-28 11:47:47","2018-05-28 11:47:47",,624,,
31226,"Akçaağıl","akcaagil","2018-05-28 11:47:47","2018-05-28 11:47:47",,624,,
31227,"Zengi","zengi","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31231,"Camiiorta","camiiorta","2018-05-28 11:47:47","2018-05-28 11:47:47",,624,,
31233,"Boyalıca","boyalica","2018-05-28 11:47:47","2018-05-28 11:47:47",,624,,
31234,"Balkara","balkara","2018-05-28 11:47:47","2018-05-28 11:47:47",,624,,
31235,"Bostancık","bostancik","2018-05-28 11:47:47","2018-05-28 11:47:47",,624,,
31238,"Arpayazı","arpayazi","2018-05-28 11:47:47","2018-05-28 11:47:47",,624,,
31240,"Camili","camili","2018-05-28 11:47:47","2018-05-28 11:47:47",,624,,
31243,"Çakırlı","cakirli","2018-05-28 11:47:47","2018-05-28 11:47:47",,624,,
31244,"Cevizli","cevizli","2018-05-28 11:47:47","2018-05-28 11:47:47",,624,,
30525,"Karaağıl","karaagil","2018-05-28 11:47:46","2018-05-28 11:47:46",,616,,
30537,"Kümeören","kumeoren","2018-05-28 11:47:46","2018-05-28 11:47:46",,616,,
30549,"Yeni","yeni","2018-05-28 11:47:46","2018-05-28 11:47:46",,616,,
30560,"Gözüküçük","gozukucuk","2018-05-28 11:47:46","2018-05-28 11:47:46",,617,,
30571,"Gözlüce","gozluce","2018-05-28 11:47:46","2018-05-28 11:47:46",,617,,
30581,"Karaca","karaca","2018-05-28 11:47:46","2018-05-28 11:47:46",,617,,
30589,"Çayboyu","cayboyu","2018-05-28 11:47:46","2018-05-28 11:47:46",,618,,
30598,"Böğrüdelik","bogrudelik","2018-05-28 11:47:46","2018-05-28 11:47:46",,618,,
30608,"Göbekören","gobekoren","2018-05-28 11:47:46","2018-05-28 11:47:46",,618,,
30619,"Karahisar","karahisar","2018-05-28 11:47:46","2018-05-28 11:47:46",,618,,
30631,"Kındıralık","kindiralik","2018-05-28 11:47:46","2018-05-28 11:47:46",,618,,
30642,"Koyunlu","koyunlu","2018-05-28 11:47:46","2018-05-28 11:47:46",,618,,
30651,"Yeşildere","yesildere","2018-05-28 11:47:46","2018-05-28 11:47:46",,618,,
30662,"Bayramtepe","bayramtepe","2018-05-28 11:47:46","2018-05-28 11:47:46",,619,,
30672,"Beykonağı","beykonagi","2018-05-28 11:47:46","2018-05-28 11:47:46",,619,,
30681,"Çimenyenice","cimenyenice","2018-05-28 11:47:46","2018-05-28 11:47:46",,619,,
30688,"Değirmenseki","degirmenseki","2018-05-28 11:47:46","2018-05-28 11:47:46",,619,,
30698,"İnköy","inkoy","2018-05-28 11:47:46","2018-05-28 11:47:46",,619,,
30708,"Koşutdere","kosutdere","2018-05-28 11:47:46","2018-05-28 11:47:46",,619,,
30720,"Maden","maden","2018-05-28 11:47:46","2018-05-28 11:47:46",,619,,
30730,"Yakaboyu","yakaboyu","2018-05-28 11:47:46","2018-05-28 11:47:46",,619,,
30745,"Arık","arik","2018-05-28 11:47:46","2018-05-28 11:47:46",,620,,
30758,"Beğendik","begendik","2018-05-28 11:47:46","2018-05-28 11:47:46",,620,,
30762,"Çalıyurt","caliyurt","2018-05-28 11:47:47","2018-05-28 11:47:47",,620,,
30772,"Eskidere","eskidere","2018-05-28 11:47:47","2018-05-28 11:47:47",,620,,
30782,"Kapumahmut","kapumahmut","2018-05-28 11:47:47","2018-05-28 11:47:47",,620,,
30793,"Karacaören","karacaoren","2018-05-28 11:47:47","2018-05-28 11:47:47",,620,,
30801,"Kızılmezra","kizilmezra","2018-05-28 11:47:47","2018-05-28 11:47:47",,620,,
30811,"Piredede","piredede","2018-05-28 11:47:47","2018-05-28 11:47:47",,620,,
30821,"Taşdelen","tasdelen","2018-05-28 11:47:47","2018-05-28 11:47:47",,620,,
30831,"Yenidoğan","yenidogan","2018-05-28 11:47:47","2018-05-28 11:47:47",,620,,
30841,"Yürektaşı","yurektasi","2018-05-28 11:47:47","2018-05-28 11:47:47",,620,,
30854,"Akpınar","akpinar","2018-05-28 11:47:47","2018-05-28 11:47:47",,621,,
30858,"Çaltepe","caltepe","2018-05-28 11:47:47","2018-05-28 11:47:47",,621,,
30868,"Deligazili","deligazili","2018-05-28 11:47:47","2018-05-28 11:47:47",,621,,
30878,"Düzce","duzce","2018-05-28 11:47:47","2018-05-28 11:47:47",,621,,
30888,"Hamzabey","hamzabey","2018-05-28 11:47:47","2018-05-28 11:47:47",,621,,
30898,"Karacaören","karacaoren","2018-05-28 11:47:47","2018-05-28 11:47:47",,621,,
30908,"Kuşkayası","kuskayasi","2018-05-28 11:47:47","2018-05-28 11:47:47",,621,,
30918,"Maksutlu","maksutlu","2018-05-28 11:47:47","2018-05-28 11:47:47",,621,,
30930,"Paşamçayırı","pasamcayiri","2018-05-28 11:47:47","2018-05-28 11:47:47",,621,,
30942,"Tilkihüyük","tilkihuyuk","2018-05-28 11:47:47","2018-05-28 11:47:47",,621,,
30951,"Turnalı","turnali","2018-05-28 11:47:47","2018-05-28 11:47:47",,621,,
30960,"Yukarıhüyük","yukarihuyuk","2018-05-28 11:47:47","2018-05-28 11:47:47",,621,,
30970,"Gölcük","golcuk","2018-05-28 11:47:47","2018-05-28 11:47:47",,622,,
30979,"Gümüşlü","gumuslu","2018-05-28 11:47:47","2018-05-28 11:47:47",,622,,
30989,"Küplüce","kupluce","2018-05-28 11:47:47","2018-05-28 11:47:47",,622,,
30996,"Acıdere","acidere","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31004,"Abdulvahabigazi","abdulvahabigazi","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31017,"Akkoç","akkoc","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31028,"Bademkaya","bademkaya","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31038,"Beşpınar","bespinar","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31046,"Çarşıbaşı","carsibasi","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31055,"Çayyurt","cayyurt","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31069,"Dörteylül","dorteylul","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31076,"Eğriköprü","egrikopru","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31086,"Gözeli","gozeli","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31096,"Gültepe","gultepe","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31106,"Huzur","huzur","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31117,"İnceyol","inceyol","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31127,"Karabalçık","karabalcik","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31128,"Karaçayır","karacayir","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31137,"Karamehmet","karamehmet","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31138,"Kavlak","kavlak","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31147,"Kızılöz","kiziloz","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31150,"Kolluca","kolluca","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31159,"Kümbet","kumbet","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31161,"Mehmet Akif Ersoy","mehmet-akif-ersoy","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31170,"Onbaşılar","onbasilar","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31171,"Mimar Sinan","mimar-sinan","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31177,"Sarıdemir","saridemir","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31181,"Sırıklı","sirikli","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31185,"Serpincik","serpincik","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31189,"Tahtıkement","tahtikement","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31195,"Şeyh Şamil","seyh-samil","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31196,"Ulukapı","ulukapi","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31205,"Yanalak","yanalak","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31208,"Yavu","yavu","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31214,"Yenikervansaray","yenikervansaray","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31217,"Yüceyurt","yuceyurt","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31219,"Yiğitler","yigitler","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31220,"Yenikızılcakışla","yenikizilcakisla","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31223,"Aksu","aksu","2018-05-28 11:47:47","2018-05-28 11:47:47",,624,,
31224,"Yeşilyurt","yesilyurt","2018-05-28 11:47:47","2018-05-28 11:47:47",,132,,
31228,"Akşar","aksar","2018-05-28 11:47:47","2018-05-28 11:47:47",,624,,
31229,"Avculu","avculu","2018-05-28 11:47:47","2018-05-28 11:47:47",,624,,
31230,"Arpacı","arpaci","2018-05-28 11:47:47","2018-05-28 11:47:47",,624,,
31232,"Aşağıakören","asagiakoren","2018-05-28 11:47:47","2018-05-28 11:47:47",,624,,
31236,"Aşağısarıca","asagisarica","2018-05-28 11:47:47","2018-05-28 11:47:47",,624,,
31237,"Beydeğirmeni","beydegirmeni","2018-05-28 11:47:47","2018-05-28 11:47:47",,624,,
31239,"Çokrak","cokrak","2018-05-28 11:47:47","2018-05-28 11:47:47",,624,,
31241,"Cumhuriyet","cumhuriyet","2018-05-28 11:47:47","2018-05-28 11:47:47",,624,,
31242,"Çitlice","citlice","2018-05-28 11:47:47","2018-05-28 11:47:47",,624,,
28611,"Hacılıçay","hacilicay","2018-05-28 11:47:43","2018-05-28 11:47:43",,578,,
28621,"Hürriyet","hurriyet","2018-05-28 11:47:43","2018-05-28 11:47:43",,578,,
28632,"Koldere","koldere","2018-05-28 11:47:43","2018-05-28 11:47:43",,578,,
28641,"Kuşçulu","kusculu","2018-05-28 11:47:43","2018-05-28 11:47:43",,578,,
28649,"Ovacık","ovacik","2018-05-28 11:47:43","2018-05-28 11:47:43",,578,,
28662,"Şeyhhabil","seyhhabil","2018-05-28 11:47:43","2018-05-28 11:47:43",,578,,
28674,"Ustacalı","ustacali","2018-05-28 11:47:43","2018-05-28 11:47:43",,578,,
28678,"Yukarı Donurlu","yukari-donurlu","2018-05-28 11:47:43","2018-05-28 11:47:43",,578,,
28693,"Ağcamahmut","agcamahmut","2018-05-28 11:47:43","2018-05-28 11:47:43",,579,,
28703,"Cevizlik","cevizlik","2018-05-28 11:47:43","2018-05-28 11:47:43",,579,,
28711,"Çiftlikköy","ciftlikkoy","2018-05-28 11:47:44","2018-05-28 11:47:44",,579,,
28721,"Güvercinlik","guvercinlik","2018-05-28 11:47:44","2018-05-28 11:47:44",,579,,
28731,"Hilmiye","hilmiye","2018-05-28 11:47:44","2018-05-28 11:47:44",,579,,
28743,"Karageçmiş","karagecmis","2018-05-28 11:47:44","2018-05-28 11:47:44",,579,,
28760,"Şeyhali","seyhali","2018-05-28 11:47:44","2018-05-28 11:47:44",,579,,
28774,"Yaylaçatı","yaylacati","2018-05-28 11:47:44","2018-05-28 11:47:44",,579,,
28782,"Yukarısusuz","yukarisusuz","2018-05-28 11:47:44","2018-05-28 11:47:44",,579,,
28794,"Ataköy","atakoy","2018-05-28 11:47:44","2018-05-28 11:47:44",,580,,
28803,"Derebahçe","derebahce","2018-05-28 11:47:44","2018-05-28 11:47:44",,580,,
28813,"Kadıköy","kadikoy","2018-05-28 11:47:44","2018-05-28 11:47:44",,580,,
28821,"Pazar ","pazar","2018-05-28 11:47:44","2018-05-28 11:47:44",,580,,
28832,"Karasamsun","karasamsun","2018-05-28 11:47:44","2018-05-28 11:47:44",,580,,
28840,"Unkapanı ","unkapani","2018-05-28 11:47:44","2018-05-28 11:47:44",,580,,
28847,"Atayurt","atayurt","2018-05-28 11:47:44","2018-05-28 11:47:44",,581,,
28858,"Başalan","basalan","2018-05-28 11:47:44","2018-05-28 11:47:44",,581,,
28870,"Çataltepe","cataltepe","2018-05-28 11:47:44","2018-05-28 11:47:44",,581,,
28887,"Güneyce","guneyce","2018-05-28 11:47:44","2018-05-28 11:47:44",,581,,
28896,"Hacılı","hacili","2018-05-28 11:47:44","2018-05-28 11:47:44",,581,,
28903,"Mert","mert","2018-05-28 11:47:44","2018-05-28 11:47:44",,581,,
28918,"Tatarmuslu","tatarmuslu","2018-05-28 11:47:44","2018-05-28 11:47:44",,581,,
28929,"Yeralan","yeralan","2018-05-28 11:47:44","2018-05-28 11:47:44",,581,,
28939,"Ağcakaya","agcakaya","2018-05-28 11:47:44","2018-05-28 11:47:44",,582,,
28950,"Bahşi","bahsi","2018-05-28 11:47:44","2018-05-28 11:47:44",,582,,
